date,SPY,QQQ,DIA,EWH,TLT,IEF,UUP,GLD,USO,^VIX
2024-12-24,589.7147827148438,525.4961547851562,421.2438049316406,15.790583610534668,81.6177978515625,86.5014877319336,28.400068283081055,241.44000244140625,73.6500015258789,14.270000457763672
2024-12-26,589.7539672851562,525.13916015625,421.935302734375,15.85590934753418,81.57131958007812,86.567138671875,28.34204864501953,243.07000732421875,73.12999725341797,14.729999542236328
2024-12-27,583.5459594726562,518.158447265625,418.8088073730469,15.64126205444336,80.90255737304688,86.34209442138672,28.293699264526367,241.39999389648438,73.8499984741211,15.949999809265137
2024-12-30,576.88671875,511.2668762207031,414.6889343261719,15.519937515258789,81.55276489257812,86.84844970703125,28.322710037231445,240.6300048828125,74.81999969482422,17.399999618530273
2024-12-31,574.7880249023438,506.92388916015625,414.42596435546875,15.547937393188477,81.11618041992188,86.68904113769531,28.448415756225586,242.1300048828125,75.55000305175781,17.350000381469727
2025-01-02,573.3756713867188,505.93231201171875,412.7701721191406,15.305291175842285,81.3391342163086,86.7359390258789,28.690160751342773,245.4199981689453,76.93000030517578,17.93000030517578
2025-01-03,580.544921875,514.2120361328125,416.042724609375,15.426614761352539,81.07904052734375,86.59526824951172,28.603132247924805,243.49000549316406,77.91999816894531,16.1299991607666
2025-01-06,583.88916015625,520.1217041015625,416.0135192871094,15.37061882019043,80.71678924560547,86.5108871459961,28.41940689086914,243.19000244140625,77.30000305175781,16.040000915527344
2025-01-07,577.288818359375,510.84063720703125,414.2603454589844,15.193303108215332,79.8065185546875,86.11705780029297,28.525774002075195,244.55999755859375,78.16999816894531,17.81999969482422
2025-01-08,578.1322631835938,510.9298095703125,415.0395202636719,15.025318145751953,79.90870666503906,86.26708984375,28.63214111328125,245.86000061035156,77.30000305175781,17.700000762939453
2025-01-10,569.3056640625,502.91790771484375,408.4165344238281,14.773340225219727,79.3792495727539,85.63884735107422,28.77718734741211,248.2100067138672,80.63999938964844,19.540000915527344
2025-01-13,570.1884155273438,501.3016357421875,411.95196533203125,14.745343208312988,79.35137939453125,85.48881530761719,28.864215850830078,245.74000549316406,82.2300033569336,19.190000534057617
2025-01-14,570.9729614257812,500.8256530761719,414.0850524902344,14.82933521270752,79.22134399414062,85.51692962646484,28.680490493774414,247.02999877929688,81.66999816894531,18.709999084472656
2025-01-15,581.3588256835938,512.3477783203125,420.99053955078125,15.015984535217285,80.58675384521484,86.41712188720703,28.63214111328125,248.8800048828125,84.33999633789062,16.1200008392334
2025-01-16,580.2408447265625,508.7583312988281,420.3282165527344,15.04398250579834,80.84685516357422,86.6234130859375,28.63214111328125,250.60000610351562,82.94000244140625,16.600000381469727
2025-01-17,586.06640625,517.3453979492188,423.5650939941406,15.305291175842285,80.98617553710938,86.68904113769531,28.738508224487305,249.27000427246094,82.5199966430664,15.970000267028809
2025-01-21,591.4309692382812,520.3795776367188,428.8069152832031,15.407949447631836,81.71065521240234,86.97974395751953,28.371057510375977,253.1300048828125,81.11000061035156,15.0600004196167
2025-01-22,594.7557373046875,527.0330810546875,429.95672607421875,15.295960426330566,81.28339385986328,86.75466918945312,28.41940689086914,254.42999267578125,80.43000030517578,15.100000381469727
2025-01-23,598.0018920898438,528.1535034179688,433.95147705078125,15.211966514587402,80.65177154541016,86.52963256835938,28.40973663330078,254.07000732421875,79.20999908447266,15.020000457763672
2025-01-24,596.2561645507812,525.1688842773438,432.72381591796875,15.333290100097656,81.01403045654297,86.70780181884766,28.235681533813477,255.64999389648438,79.5999984741211,14.850000381469727
2025-01-27,587.8218383789062,509.8788146972656,435.6468200683594,15.333290100097656,81.97074127197266,87.2704086303711,28.245349884033203,252.99000549316406,77.93000030517578,17.899999618530273
2025-01-28,592.8726806640625,517.4147338867188,436.90374755859375,15.407949447631836,81.9150161743164,87.27976989746094,28.361387252807617,255.17999267578125,78.86000061035156,16.40999984741211
2025-01-29,590.2149047851562,516.443115234375,435.7052001953125,15.342622756958008,81.7478256225586,87.17665100097656,28.41940689086914,254.1999969482422,77.77999877929688,16.559999465942383
2025-01-30,593.3826904296875,518.6443481445312,437.3031921386719,15.594598770141602,82.05432891845703,87.36418151855469,28.41940689086914,258.04998779296875,77.75,15.84000015258789
2025-01-31,590.2247314453125,517.8907470703125,433.9612121582031,15.398616790771484,81.51560974121094,87.2235336303711,28.535444259643555,258.55999755859375,78.0199966430664,16.43000030517578
2025-02-03,586.2528076171875,513.7459106445312,432.8699951171875,15.221299171447754,82.17931365966797,87.2856216430664,28.661149978637695,259.94000244140625,77.81999969482422,18.6200008392334
2025-02-04,590.1854858398438,520.0523071289062,434.0975341796875,15.361286163330078,82.43099212646484,87.5019760131836,28.400068283081055,262.5,77.51000213623047,17.209999084472656
2025-02-05,592.5784912109375,522.4122314453125,437.156982421875,15.118642807006836,83.79193878173828,88.00992584228516,28.35171890258789,264.1300048828125,76.08999633789062,15.770000457763672
2025-02-06,594.6380004882812,525.13916015625,435.880615234375,15.230631828308105,83.75465393066406,87.90646362304688,28.332378387451172,263.42999267578125,75.44999694824219,15.5
2025-02-07,589.1949462890625,518.515380859375,431.7493896484375,15.127974510192871,83.21401977539062,87.6148452758789,28.458086013793945,263.8999938964844,75.86000061035156,16.540000915527344
2025-02-10,593.1962280273438,524.7921752929688,433.36688232421875,15.249297142028809,82.96233367919922,87.5960464477539,28.545114517211914,268.3699951171875,77.4000015258789,15.8100004196167
2025-02-11,593.6474609375,523.542724609375,434.6626892089844,15.09997844696045,82.43099212646484,87.3702392578125,28.448415756225586,267.3900146484375,78.2699966430664,16.020000457763672
2025-02-12,591.7349853515625,523.85009765625,432.2463684082031,15.547937393188477,81.3124008178711,86.76822662353516,28.467756271362305,267.6700134277344,76.31999969482422,15.890000343322754
2025-02-13,597.9822387695312,531.3861083984375,435.783203125,15.70659065246582,82.66400909423828,87.41728973388672,28.235681533813477,270.30999755859375,76.38999938964844,15.100000381469727
2025-02-14,597.9529418945312,533.6171875,434.3509521484375,15.846576690673828,83.10216522216797,87.7841567993164,28.158323287963867,266.2900085449219,75.81999969482422,14.770000457763672
2025-02-18,599.7083129882812,534.8268432617188,434.4776611328125,15.76258373260498,82.12338256835938,87.31382751464844,28.21634292602539,270.70001220703125,76.95999908447266,15.350000381469727
2025-02-19,601.12060546875,534.9755859375,435.20831298828125,15.781249046325684,82.22590637207031,87.45494079589844,28.245349884033203,270.8500061035156,77.44999694824219,15.270000457763672
2025-02-20,598.6197509765625,532.704833984375,431.03814697265625,15.85590934753418,82.53351593017578,87.6336669921875,28.022947311401367,270.989990234375,77.76000213623047,15.65999984741211
2025-02-21,588.3807983398438,521.6488647460938,423.6406555175781,16.042560577392578,83.53093719482422,88.15103912353516,28.119644165039062,270.739990234375,75.3499984741211,18.209999084472656
2025-02-24,585.7035522460938,515.4910888671875,424.0114440917969,16.070556640625,83.77328491210938,88.33917999267578,28.13898468017578,272.2099914550781,75.97000122070312,18.979999542236328
2025-02-25,582.7907104492188,508.99627685546875,425.57275390625,16.21987533569336,85.21815490722656,89.0352783203125,28.032615661621094,268.6199951171875,74.12999725341797,19.43000030517578
2025-02-26,583.0849609375,510.22576904296875,423.8260498046875,16.471853256225586,85.72151184082031,89.27985382080078,28.090635299682617,269.0299987792969,73.8499984741211,19.100000381469727
2025-02-27,573.7777099609375,496.0561828613281,421.8842468261719,16.471853256225586,85.11560821533203,89.17637634277344,28.293699264526367,264.92999267578125,75.27999877929688,21.1299991607666
2025-02-28,582.73193359375,503.88970947265625,427.75848388671875,16.41585922241211,86.1596450805664,89.66551971435547,28.41940689086914,263.2699890136719,75.22000122070312,19.6299991607666
2025-03-03,572.5224609375,492.86328125,421.6305236816406,16.15454864501953,86.5617446899414,89.99101257324219,28.14865493774414,266.739990234375,73.31999969482422,22.780000686645508
2025-03-04,565.7456665039062,491.3759460449219,415.26837158203125,16.378528594970703,85.4957275390625,89.70797729492188,27.897239685058594,269.05999755859375,73.30999755859375,23.510000228881836
2025-03-05,571.826171875,497.7815856933594,420.0497131347656,16.96647834777832,84.81309509277344,89.20796966552734,27.55879783630371,269.6199951171875,71.41999816894531,21.93000030517578
2025-03-06,561.6755981445312,484.087890625,415.5903625488281,17.11579704284668,84.53256225585938,89.16081237792969,27.539459228515625,268.25,71.12999725341797,24.8700008392334
2025-03-07,564.8236083984375,487.64764404296875,417.8932800292969,17.087797164916992,84.26139068603516,89.04759979248047,27.452430725097656,268.3900146484375,72.08999633789062,23.3700008392334
2025-03-10,549.7793579101562,468.7481689453125,409.3355407714844,16.7518310546875,85.14038848876953,89.67023468017578,27.471771240234375,266.0400085449219,70.88999938964844,27.860000610351562
2025-03-11,545.208984375,467.627685546875,404.7005310058594,16.90114974975586,84.53256225585938,89.3494873046875,27.317054748535156,269.1600036621094,71.44999694824219,26.920000076293945
2025-03-12,548.1021728515625,472.90289306640625,403.92962646484375,16.994470596313477,84.02762603759766,89.08531951904297,27.384742736816406,270.3299865722656,72.80000305175781,24.229999542236328
2025-03-13,540.7957763671875,464.3951721191406,398.8848571777344,16.95714569091797,84.76634979248047,89.4438247680664,27.481441497802734,275.1300048828125,71.62000274658203,24.65999984741211
2025-03-14,551.9662475585938,475.6197814941406,405.30548095703125,16.938478469848633,84.31749725341797,89.13251495361328,27.452430725097656,275.239990234375,72.27999877929688,21.770000457763672
2025-03-17,556.2227783203125,478.7035827636719,409.0623474121094,17.162458419799805,84.73829650878906,89.20796966552734,27.346065521240234,276.7300109863281,72.70999908447266,20.510000228881836
2025-03-18,550.2108154296875,470.54296875,406.4471740722656,17.00380516052246,84.82244873046875,89.31175994873047,27.326725006103516,279.9599914550781,72.20999908447266,21.700000762939453
2025-03-19,556.2030639648438,476.83941650390625,410.2430419921875,17.143795013427734,85.26195526123047,89.58533477783203,27.394412994384766,281.1099853515625,72.41999816894531,19.899999618530273
2025-03-20,554.5947265625,475.2232360839844,409.9503479003906,16.817155838012695,85.31804656982422,89.71742248535156,27.471771240234375,280.75,73.7300033569336,19.799999237060547
2025-03-21,554.7776489257812,476.78985595703125,410.24456787109375,16.649171829223633,84.81309509277344,89.6419448852539,27.55879783630371,278.489990234375,73.79000091552734,19.280000686645508
2025-03-24,564.7128295898438,487.252685546875,415.98345947265625,16.55584716796875,83.94344329833984,89.1230697631836,27.607147216796875,277.25,74.87999725341797,17.479999542236328
2025-03-25,566.0703735351562,490.0332336425781,416.3060607910156,16.509183883666992,83.93412017822266,89.27401733398438,27.57813835144043,278.4700012207031,74.81999969482422,17.149999618530273
2025-03-26,559.3124389648438,481.01629638671875,414.7515869140625,16.397193908691406,83.38240051269531,89.06645965576172,27.70384407043457,278.239990234375,75.41999816894531,18.329999923706055
2025-03-27,557.8270874023438,478.27545166015625,413.4903869628906,16.621173858642578,83.13927459716797,88.99099731445312,27.616817474365234,281.9700012207031,75.4800033569336,18.690000534057617
2025-03-28,546.5933227539062,465.68353271484375,406.3338928222656,16.387861251831055,84.2894515991211,89.70797729492188,27.56846809387207,284.05999755859375,74.7699966430664,21.649999618530273
2025-03-31,550.2625732421875,465.6636962890625,410.498779296875,16.34119987487793,85.1216812133789,89.9721450805664,27.59747886657715,288.1400146484375,77.33000183105469,22.280000686645508
2025-04-01,551.8167114257812,469.4173889160156,410.2151794433594,16.55584716796875,85.85930633544922,90.28822326660156,27.62648582458496,287.57000732421875,77.08000183105469,21.770000457763672
2025-04-02,555.3087768554688,472.8434753417969,412.6007385253906,16.602510452270508,85.80298614501953,90.20304870605469,27.51045036315918,288.1600036621094,77.73999786376953,21.510000228881836
2025-04-03,527.9428100585938,447.53045654296875,396.16632080078125,16.313199996948242,86.1971435546875,91.13053131103516,27.026962280273438,286.4200134277344,72.25,30.020000457763672
2025-04-04,497.03546142578125,419.7348327636719,374.6578063964844,15.286626815795898,87.13558959960938,91.38609313964844,27.326725006103516,279.7200012207031,67.91999816894531,45.310001373291016
2025-04-07,496.1501770019531,420.74774169921875,371.0893859863281,14.633352279663086,84.50794982910156,90.29769897460938,27.442760467529297,273.7099914550781,65.9800033569336,46.97999954223633
2025-04-08,488.3790283203125,413.17071533203125,368.0684814453125,14.185391426086426,82.91255950927734,89.84342193603516,27.317054748535156,275.20001220703125,63.34000015258789,52.33000183105469
2025-04-09,539.6683349609375,462.7639465332031,397.0070495605469,14.73600959777832,83.40054321289062,89.55950164794922,27.35573387145996,285.3800048828125,67.58000183105469,33.619998931884766
2025-04-10,516.0205078125,443.08160400390625,386.8393859863281,14.717345237731934,81.10134887695312,89.0011215209961,26.785219192504883,292.3500061035156,65.31999969482422,40.720001220703125
2025-04-11,525.2278442382812,451.2444763183594,392.9302978515625,14.903995513916016,81.54241180419922,88.49952697753906,26.543476104736328,297.92999267578125,66.45999908447266,37.560001373291016
2025-04-14,530.3232421875,454.3031005859375,396.36187744140625,15.267962455749512,82.12425231933594,89.2093276977539,26.45644760131836,296.2300109863281,66.66000366210938,30.889999389648438
2025-04-15,528.837890625,454.8095703125,394.6900634765625,15.25862979888916,82.41517639160156,89.47431945800781,26.60149383544922,297.7799987792969,66.4800033569336,30.1200008392334
2025-04-16,517.0828247070312,441.095458984375,387.90509033203125,15.249297142028809,82.875,89.86234283447266,26.37908935546875,307.4700012207031,67.75,32.63999938964844
2025-04-17,517.8206787109375,441.0159912109375,382.8059997558594,15.333290100097656,82.14302062988281,89.6068115234375,26.398427963256836,306.1199951171875,69.4800033569336,29.649999618530273
2025-04-21,505.4951171875,430.1023254394531,373.2789306640625,15.286626815795898,80.70719146728516,89.12413024902344,26.147014617919922,315.5899963378906,68.62000274658203,33.81999969482422
2025-04-22,518.6469116210938,441.3934020996094,383.3048095703125,15.734585762023926,81.15763854980469,89.19039154052734,26.29206085205078,311.1099853515625,69.37000274658203,30.56999969482422
2025-04-23,526.6836547851562,451.4033203125,387.2566223144531,15.939902305603027,81.94593811035156,89.28501892089844,26.53380584716797,303.6499938964844,68.05000305175781,28.450000762939453
2025-04-24,537.769775390625,464.10455322265625,392.21575927734375,16.023893356323242,82.80934143066406,89.76771545410156,26.417766571044922,308.07000732421875,68.45999908447266,26.469999313354492
2025-04-25,541.6553344726562,469.2783508300781,392.2548828125,16.033226013183594,83.4193115234375,90.1084213256836,26.485454559326172,304.7300109863281,69.02999877929688,24.84000015258789
2025-04-28,541.8618774414062,469.1294250488281,393.4775695800781,15.986563682556152,83.94485473632812,90.4680404663086,26.321069717407227,309.07000732421875,67.76000213623047,25.149999618530273
2025-04-29,545.2752075195312,472.2277526855469,396.35333251953125,16.01456069946289,84.64868927001953,90.78038024902344,26.408098220825195,306.05999755859375,65.8499984741211,24.170000076293945
2025-04-30,545.49169921875,472.1681823730469,397.4586181640625,16.35053253173828,83.963623046875,90.9223403930664,26.50479507446289,303.7699890136719,63.560001373291016,24.700000762939453
2025-05-01,549.3574829101562,478.33502197265625,398.5150451660156,16.30386734008789,83.53788757324219,90.52641296386719,26.65951156616211,297.4599914550781,64.5199966430664,24.600000381469727
2025-05-02,557.51220703125,485.4353942871094,404.01214599609375,16.611841201782227,82.63365173339844,89.91868591308594,26.620832443237305,297.9800109863281,64.01000213623047,22.68000030517578
2025-05-05,554.3153076171875,482.5555419921875,403.2492370605469,16.621173858642578,82.17211151123047,89.75727844238281,26.57248306274414,306.8800048828125,62.369998931884766,23.639999389648438
2025-05-06,549.68212890625,478.0669250488281,399.31707763671875,16.994470596313477,82.44527435302734,89.98515319824219,26.408098220825195,315.4800109863281,64.5999984741211,24.760000228881836
2025-05-07,551.9938354492188,479.9437561035156,402.06561279296875,17.07846450805664,82.79375457763672,90.22254180908203,26.60149383544922,310.75,63.5099983215332,23.549999237060547
2025-05-08,555.8400268554688,484.8991394042969,404.8337707519531,17.013137817382812,81.87068939208984,89.51990509033203,26.823896408081055,304.6300048828125,65.5999984741211,22.479999542236328
2025-05-09,555.1318359375,484.5813903808594,403.4057922363281,17.12512969970703,81.99315643310547,89.58637237548828,26.746540069580078,306.8399963378906,66.61000061035156,21.899999618530273
2025-05-12,573.4774780273438,504.32330322265625,414.9576721191406,17.46109962463379,81.23019409179688,89.01667022705078,27.123659133911133,298.19000244140625,67.5999984741211,18.389999389648438
2025-05-13,577.2646484375,512.0096435546875,412.2970275878906,17.433101654052734,80.90054321289062,88.95021057128906,26.891584396362305,299.4599914550781,69.58999633789062,18.219999313354492
2025-05-14,578.00244140625,515.078125,411.3580017089844,17.638416290283203,80.36366271972656,88.61788177490234,26.949604034423828,293.1600036621094,68.7300033569336,18.6200008392334
2025-05-15,580.8255004882812,515.6441040039062,414.2239990234375,17.545089721679688,81.07007598876953,89.19709014892578,26.881916046142578,297.8399963378906,67.58999633789062,17.829999923706055
2025-05-16,584.504638671875,517.8884887695312,417.5443420410156,17.582420349121094,81.28672790527344,89.22554779052734,26.959272384643555,294.239990234375,68.0999984741211,17.239999771118164
